id,cmgroup,age,struc
2085,260,2,artsurf
2086,280,2,artsurf
2087,280,2,artsurf
2088,280,2,artsurf
2089,160,2,artsurf
2090,160,2,artsurf
2091,160,2,artsurf
2092,210,2,artsurf
2093,210,2,artsurf
2094,210,2,artsurf
2095,220,2,artsurf
2096,220,2,artsurf
2097,300,3,artsurf
2098,300,3,artsurf
2099,410,4,artsurf
2100,410,4,artsurf
2101,410,4,artsurf
2102,410,4,artsurf
2103,470,8,artsurf
2104,470,7,artsurf
2105,160,2,artsurf
2106,160,2,artsurf
2107,200,2,artsurf
2108,200,2,artsurf
2109,200,2,artsurf
2110,200,2,artsurf
2111,210,3,artsurf
2112,210,2,artsurf
2113,210,2,artsurf
2114,210,2,artsurf
2115,220,2,artsurf
2116,220,2,artsurf
2117,220,2,artsurf
2118,220,2,artsurf
2119,220,2,artsurf
2120,220,2,artsurf
2121,220,2,artsurf
2122,220,2,artsurf
2123,220,2,artsurf
2124,220,2,artsurf
2125,230,2,artsurf
2126,230,2,artsurf
2127,230,2,artsurf
2128,230,2,artsurf
2129,230,2,artsurf
2130,230,2,artsurf
2131,230,2,artsurf
2132,230,2,artsurf
2133,230,2,artsurf
2134,230,2,artsurf
2135,230,2,artsurf
2136,230,2,artsurf
2137,240,2,artsurf
2138,240,3,artsurf
2139,240,2,artsurf
2140,240,2,artsurf
2141,240,3,artsurf
2142,240,3,artsurf
2143,250,2,artsurf
2144,250,3,artsurf
2145,250,2,artsurf
2146,250,2,artsurf
2147,250,2,artsurf
2148,250,2,artsurf
2149,250,2,artsurf
2150,260,2,artsurf
2151,260,2,artsurf
2152,260,2,artsurf
2153,260,2,artsurf
2154,260,2,artsurf
2155,260,3,artsurf
2156,260,2,artsurf
2157,260,2,artsurf
2158,270,2,artsurf
2159,270,3,artsurf
2160,270,2,artsurf
2161,270,2,artsurf
2162,270,3,artsurf
2163,270,2,artsurf
2164,280,3,artsurf
2165,280,3,artsurf
2166,280,3,artsurf
2167,280,3,artsurf
2168,280,3,artsurf
2169,280,3,artsurf
2170,280,3,artsurf
2171,280,2,artsurf
2172,290,2,artsurf
2173,290,3,artsurf
2174,290,2,artsurf
2175,290,2,artsurf
2176,290,3,artsurf
2177,290,3,artsurf
2178,300,2,artsurf
2179,300,3,artsurf
2180,300,3,artsurf
2181,280,3,artsurf
2182,280,3,artsurf
2183,230,2,artsurf
2184,230,2,artsurf
2185,260,2,artsurf
2186,260,2,artsurf
2187,290,3,artsurf
2188,290,3,artsurf
2189,280,2,artsurf
2190,280,3,artsurf
2191,200,2,artsurf
2192,200,2,artsurf
2193,220,2,artsurf
2194,220,2,artsurf
2195,230,2,artsurf
2196,230,2,artsurf
2197,240,2,artsurf
2198,240,2,artsurf
2199,160,2,artsurf
2200,160,2,artsurf
2201,170,2,artsurf
2202,170,2,artsurf
2203,230,2,artsurf
2204,230,2,artsurf
2205,200,2,artsurf
2206,200,2,artsurf
2207,210,2,artsurf
2208,210,2,artsurf
2209,210,2,artsurf
2210,210,2,artsurf
2211,210,2,artsurf
2212,210,2,artsurf
2213,210,2,artsurf
2214,210,2,artsurf
2215,220,2,artsurf
2216,220,2,artsurf
2217,220,3,artsurf
2218,220,2,artsurf
2219,220,2,artsurf
2220,220,2,artsurf
2221,220,2,artsurf
2222,220,2,artsurf
2223,220,2,artsurf
2224,220,2,artsurf
2225,220,2,artsurf
2226,230,2,artsurf
2227,230,2,artsurf
2228,230,2,artsurf
2229,230,2,artsurf
2230,230,2,artsurf
2231,230,2,artsurf
2232,230,2,artsurf
2233,230,2,artsurf
2234,230,2,artsurf
2235,230,2,artsurf
2236,230,2,artsurf
2237,240,2,artsurf
2238,240,2,artsurf
2239,240,2,artsurf
2240,240,2,artsurf
2241,240,2,artsurf
2242,240,2,artsurf
2243,240,2,artsurf
2244,240,2,artsurf
2245,240,2,artsurf
2246,250,2,artsurf
2247,250,3,artsurf
2248,250,2,artsurf
2249,250,2,artsurf
2250,250,2,artsurf
2251,250,2,artsurf
2252,250,2,artsurf
2253,250,2,artsurf
2254,250,2,artsurf
2255,250,2,artsurf
2256,250,2,artsurf
2257,250,2,artsurf
2258,260,3,artsurf
2259,260,2,artsurf
2260,260,3,artsurf
2261,260,2,artsurf
2262,260,2,artsurf
2263,260,3,artsurf
2264,260,3,artsurf
2265,260,3,artsurf
2266,260,3,artsurf
2267,260,2,artsurf
2268,260,3,artsurf
2269,260,2,artsurf
2270,260,2,artsurf
2271,270,3,artsurf
2272,270,3,artsurf
2273,270,2,artsurf
2274,270,3,artsurf
2275,270,2,artsurf
2276,270,2,artsurf
2277,270,2,artsurf
2278,270,2,artsurf
2279,270,2,artsurf
2280,270,3,artsurf
2281,270,3,artsurf
2282,280,3,artsurf
2283,280,3,artsurf
2284,280,3,artsurf
2285,280,2,artsurf
2286,280,3,artsurf
2287,280,3,artsurf
2288,280,3,artsurf
2289,290,2,artsurf
2290,290,2,artsurf
2291,290,3,artsurf
2292,300,3,artsurf
2293,300,3,artsurf
2294,300,3,artsurf
2295,420,4,artsurf
2296,420,4,artsurf
2297,200,2,artsurf
2298,200,2,artsurf
2299,210,2,artsurf
2300,210,2,artsurf
2301,210,2,artsurf
2302,220,2,artsurf
2303,220,2,artsurf
2304,220,2,artsurf
2305,220,2,artsurf
2306,220,2,artsurf
2307,220,2,artsurf
2308,220,2,artsurf
2309,220,2,artsurf
2310,220,2,artsurf
2311,230,2,artsurf
2312,230,2,artsurf
2313,230,2,artsurf
2314,230,2,artsurf
2315,240,2,artsurf
2316,240,2,artsurf
2317,240,2,artsurf
2318,240,2,artsurf
2319,240,2,artsurf
2320,270,2,artsurf
2321,270,2,artsurf
2322,150,2,artsurf
2323,150,2,artsurf
2324,200,2,artsurf
2325,200,2,artsurf
2326,200,2,artsurf
2327,200,2,artsurf
2328,200,2,artsurf
2329,200,2,artsurf
2330,200,2,artsurf
2331,210,2,artsurf
2332,210,2,artsurf
2333,210,2,artsurf
2334,210,2,artsurf
2335,210,2,artsurf
2336,210,2,artsurf
2337,210,2,artsurf
2338,210,2,artsurf
2339,210,2,artsurf
2340,210,2,artsurf
2341,210,2,artsurf
2342,210,2,artsurf
2343,210,2,artsurf
2344,210,2,artsurf
2345,210,2,artsurf
2346,210,2,artsurf
2347,210,2,artsurf
2348,210,2,artsurf
2349,210,3,artsurf
2350,210,2,artsurf
2351,210,2,artsurf
2352,210,2,artsurf
2353,210,2,artsurf
2354,210,2,artsurf
2355,210,2,artsurf
2356,210,2,artsurf
2357,210,2,artsurf
2358,210,2,artsurf
2359,210,2,artsurf
2360,220,2,artsurf
2361,220,2,artsurf
2362,220,2,artsurf
2363,220,2,artsurf
2364,220,2,artsurf
2365,220,2,artsurf
2366,220,2,artsurf
2367,220,2,artsurf
2368,220,2,artsurf
2369,220,2,artsurf
2370,220,2,artsurf
2371,220,2,artsurf
2372,220,2,artsurf
2373,220,2,artsurf
2374,220,2,artsurf
2375,220,2,artsurf
2376,220,2,artsurf
2377,220,2,artsurf
2378,220,2,artsurf
2379,220,2,artsurf
2380,220,2,artsurf
2381,220,2,artsurf
2382,220,2,artsurf
2383,220,2,artsurf
2384,220,2,artsurf
2385,220,2,artsurf
2386,220,2,artsurf
2387,230,2,artsurf
2388,230,2,artsurf
2389,230,2,artsurf
2390,230,2,artsurf
2391,230,2,artsurf
2392,230,2,artsurf
2393,230,2,artsurf
2394,230,3,artsurf
2395,230,2,artsurf
2396,230,2,artsurf
2397,230,3,artsurf
2398,230,2,artsurf
2399,230,2,artsurf
2400,230,2,artsurf
2401,240,2,artsurf
2402,240,2,artsurf
2403,240,2,artsurf
2404,240,2,artsurf
2405,240,2,artsurf
2406,240,3,artsurf
2407,240,2,artsurf
2408,240,3,artsurf
2409,240,2,artsurf
2410,240,2,artsurf
2411,240,2,artsurf
2412,240,2,artsurf
2413,240,2,artsurf
2414,250,2,artsurf
2415,250,2,artsurf
2416,250,2,artsurf
2417,250,2,artsurf
2418,250,2,artsurf
2419,250,2,artsurf
2420,260,3,artsurf
2421,260,2,artsurf
2422,260,3,artsurf
2423,260,2,artsurf
2424,260,3,artsurf
2425,260,2,artsurf
2426,260,3,artsurf
2427,260,2,artsurf
2428,270,2,artsurf
2429,270,2,artsurf
2430,270,2,artsurf
2431,270,2,artsurf
2432,270,3,artsurf
2433,280,3,artsurf
2434,280,3,artsurf
2435,280,2,artsurf
2436,280,2,artsurf
2437,180,2,artsurf
2438,180,2,artsurf
2439,180,2,artsurf
2440,160,2,artsurf
2441,160,2,artsurf
2442,170,2,artsurf
2443,170,2,artsurf
2444,290,2,artsurf
2445,290,3,artsurf
2446,260,2,artsurf
2447,260,2,artsurf
2448,210,2,artsurf
2449,210,2,artsurf
2450,230,2,artsurf
2451,230,2,artsurf
2452,230,2,artsurf
2453,230,3,artsurf
2454,260,3,artsurf
2455,260,3,artsurf
2456,260,3,artsurf
2457,260,3,artsurf
2458,270,3,artsurf
2459,270,3,artsurf
2460,280,2,artsurf
2461,280,3,artsurf
2462,280,3,artsurf
2463,280,2,artsurf
2464,290,3,artsurf
2465,290,3,artsurf
2466,260,2,artsurf
2467,260,2,artsurf
2468,210,2,artsurf
2469,210,2,artsurf
2470,230,2,artsurf
2471,230,3,artsurf
2472,230,2,artsurf
2473,230,2,artsurf
2474,280,3,artsurf
2475,280,3,artsurf
2476,290,2,artsurf
2477,290,3,artsurf
2478,290,3,artsurf
2479,290,3,artsurf
2480,240,2,artsurf
2481,240,2,artsurf
2482,240,2,artsurf
2483,250,2,artsurf
2484,250,3,artsurf
2485,260,2,artsurf
2486,260,2,artsurf
2487,260,2,artsurf
2488,270,2,artsurf
2489,270,2,artsurf
2490,270,3,artsurf
2491,270,3,artsurf
2492,270,3,artsurf
2493,210,2,artsurf
2494,210,2,artsurf
2495,210,2,artsurf
2496,210,2,artsurf
2497,210,2,artsurf
2498,210,2,artsurf
2499,210,2,artsurf
2500,220,2,artsurf
2501,220,2,artsurf
2502,220,2,artsurf
2503,220,2,artsurf
2504,220,2,artsurf
2505,220,2,artsurf
2506,220,2,artsurf
2507,220,2,artsurf
2508,220,2,artsurf
2509,220,2,artsurf
2510,220,2,artsurf
2511,220,2,artsurf
2512,230,3,artsurf
2513,230,2,artsurf
2514,230,2,artsurf
2515,230,3,artsurf
2516,230,2,artsurf
2517,230,2,artsurf
2518,230,2,artsurf
2519,230,2,artsurf
2520,230,2,artsurf
2521,230,2,artsurf
2522,230,2,artsurf
2523,230,2,artsurf
2524,240,2,artsurf
2525,240,2,artsurf
2526,240,2,artsurf
2527,240,2,artsurf
2528,240,2,artsurf
2529,240,2,artsurf
2530,240,2,artsurf
2531,240,2,artsurf
2532,240,2,artsurf
2533,240,3,artsurf
2534,240,2,artsurf
2535,240,2,artsurf
2536,240,2,artsurf
2537,240,2,artsurf
2538,240,2,artsurf
2539,240,3,artsurf
2540,240,2,artsurf
2541,250,2,artsurf
2542,250,2,artsurf
2543,250,2,artsurf
2544,250,2,artsurf
2545,250,3,artsurf
2546,250,2,artsurf
2547,260,3,artsurf
2548,260,2,artsurf
2549,260,2,artsurf
2550,260,3,artsurf
2551,260,2,artsurf
2552,260,2,artsurf
2553,260,2,artsurf
2554,260,3,artsurf
2555,260,2,artsurf
2556,260,2,artsurf
2557,260,2,artsurf
2558,270,3,artsurf
2559,270,3,artsurf
2560,270,3,artsurf
2561,270,2,artsurf
2562,270,3,artsurf
2563,270,3,artsurf
2564,270,2,artsurf
2565,270,3,artsurf
2566,270,3,artsurf
2567,270,2,artsurf
2568,270,3,artsurf
2569,270,2,artsurf
2570,270,2,artsurf
2571,270,2,artsurf
2572,280,3,artsurf
2573,280,3,artsurf
2574,280,2,artsurf
2575,280,3,artsurf
2576,280,3,artsurf
2577,280,2,artsurf
2578,290,3,artsurf
2579,290,3,artsurf
2580,300,3,artsurf
2581,300,3,artsurf
2582,220,2,artsurf
2583,220,2,artsurf
2584,220,2,artsurf
2585,230,2,artsurf
2586,230,2,artsurf
2587,230,2,artsurf
2588,230,2,artsurf
2589,240,2,artsurf
2590,240,3,artsurf
2591,240,2,artsurf
2592,260,3,artsurf
2593,260,2,artsurf
2594,260,2,artsurf
2595,260,3,artsurf
2596,210,2,artsurf
2597,210,2,artsurf
2598,210,2,artsurf
2599,230,2,artsurf
2600,230,2,artsurf
2601,230,2,artsurf
2602,230,2,artsurf
2603,230,2,artsurf
2604,170,2,artsurf
2605,170,2,artsurf
2606,170,2,artsurf
2607,180,2,artsurf
2608,180,2,artsurf
2609,190,2,artsurf
2610,190,2,artsurf
2611,160,2,artsurf
2612,160,2,artsurf
2613,220,2,artsurf
2614,220,2,artsurf
2615,260,3,artsurf
2616,260,3,artsurf
2617,160,2,artsurf
2618,160,2,artsurf
2619,230,2,artsurf
2620,230,2,artsurf
2621,210,2,artsurf
2622,210,2,artsurf
2623,210,2,artsurf
2624,230,2,artsurf
2625,230,2,artsurf
2626,230,2,artsurf
2627,230,3,artsurf
2628,240,2,artsurf
2629,240,2,artsurf
2630,260,2,artsurf
2631,260,3,artsurf
2632,280,2,artsurf
2633,280,2,artsurf
2634,220,2,artsurf
2635,220,2,artsurf
2636,230,2,artsurf
2637,230,2,artsurf
2638,270,2,artsurf
2639,270,3,artsurf
2640,270,2,artsurf
2641,270,2,artsurf
2642,170,2,artsurf
2643,170,2,artsurf
2644,210,2,artsurf
2645,210,2,artsurf
2646,220,2,artsurf
2647,220,2,artsurf
2648,220,2,artsurf
2649,230,2,artsurf
2650,230,2,artsurf
2651,240,2,artsurf
2652,240,2,artsurf
2653,240,2,artsurf
2654,210,2,artsurf
2655,210,2,artsurf
2656,220,2,artsurf
2657,220,2,artsurf
2658,220,2,artsurf
2659,230,2,artsurf
2660,230,2,artsurf
2661,230,3,artsurf
2662,230,2,artsurf
2663,230,3,artsurf
2664,270,3,artsurf
2665,270,3,artsurf
2666,270,3,artsurf
2667,210,2,artsurf
2668,210,2,artsurf
2669,170,2,artsurf
2670,170,2,artsurf
2671,170,2,artsurf
2672,160,2,artsurf
2673,160,2,artsurf
2674,160,2,artsurf
2675,160,2,artsurf
2676,180,2,artsurf
2677,180,2,artsurf
2678,180,2,artsurf
2679,190,2,artsurf
2680,190,2,artsurf
2681,170,2,artsurf
2682,170,2,artsurf
2683,180,2,artsurf
2684,180,2,artsurf
2685,200,2,artsurf
2686,200,2,artsurf
2687,210,2,artsurf
2688,210,2,artsurf
2689,210,2,artsurf
2690,210,2,artsurf
2691,210,2,artsurf
2692,210,2,artsurf
2693,220,2,artsurf
2694,220,2,artsurf
2695,220,2,artsurf
2696,220,2,artsurf
2697,220,2,artsurf
2698,220,2,artsurf
2699,220,2,artsurf
2700,220,2,artsurf
2701,220,2,artsurf
2702,220,2,artsurf
2703,220,2,artsurf
2704,230,2,artsurf
2705,230,2,artsurf
2706,230,2,artsurf
2707,230,2,artsurf
2708,230,2,artsurf
2709,230,2,artsurf
2710,230,2,artsurf
2711,230,2,artsurf
2712,230,2,artsurf
2713,230,2,artsurf
2714,230,2,artsurf
2715,230,2,artsurf
2716,240,2,artsurf
2717,240,2,artsurf
2718,240,2,artsurf
2719,240,2,artsurf
2720,240,3,artsurf
2721,250,2,artsurf
2722,250,2,artsurf
2723,250,3,artsurf
2724,250,3,artsurf
2725,250,3,artsurf
2726,250,3,artsurf
2727,260,2,artsurf
2728,260,2,artsurf
2729,260,2,artsurf
2730,260,2,artsurf
2731,260,2,artsurf
2732,260,3,artsurf
2733,260,3,artsurf
2734,260,3,artsurf
2735,260,2,artsurf
2736,260,2,artsurf
2737,260,2,artsurf
2738,270,2,artsurf
2739,270,2,artsurf
2740,270,2,artsurf
2741,280,3,artsurf
2742,280,3,artsurf
2743,280,3,artsurf
2744,280,2,artsurf
2745,280,3,artsurf
2746,280,2,artsurf
2747,280,3,artsurf
2748,320,3,artsurf
2749,320,3,artsurf
2750,210,2,artsurf
2751,210,2,artsurf
2752,210,2,artsurf
2753,220,2,artsurf
2754,220,2,artsurf
2755,220,2,artsurf
2756,220,2,artsurf
2757,220,2,artsurf
2758,230,2,artsurf
2759,230,2,artsurf
2760,230,2,artsurf
2761,240,2,artsurf
2762,240,2,artsurf
2763,240,2,artsurf
2764,240,2,artsurf
2765,240,2,artsurf
2766,240,2,artsurf
2767,240,2,artsurf
2768,250,2,artsurf
2769,250,2,artsurf
2770,250,2,artsurf
2771,260,2,artsurf
2772,260,2,artsurf
2773,300,2,artsurf
2774,300,4,artsurf
2775,280,3,artsurf
2776,280,2,artsurf
2777,280,3,artsurf
2778,280,3,artsurf
2779,280,3,artsurf
2780,280,3,artsurf
2781,280,3,artsurf
2782,220,2,artsurf
2783,220,2,artsurf
2784,220,2,artsurf
2785,220,2,artsurf
2786,230,2,artsurf
2787,230,2,artsurf
2788,220,2,artsurf
2789,220,2,artsurf
2790,210,2,artsurf
2791,210,2,artsurf
2792,210,2,artsurf
2793,220,2,artsurf
2794,220,2,artsurf
2795,220,2,artsurf
2796,220,2,artsurf
2797,220,2,artsurf
2798,220,2,artsurf
2799,220,2,artsurf
2800,220,2,artsurf
2801,220,2,artsurf
2802,220,2,artsurf
2803,220,2,artsurf
2804,220,2,artsurf
2805,220,2,artsurf
2806,230,2,artsurf
2807,230,2,artsurf
2808,230,2,artsurf
2809,230,2,artsurf
2810,230,2,artsurf
2811,230,2,artsurf
2812,230,2,artsurf
2813,230,2,artsurf
2814,230,2,artsurf
2815,230,2,artsurf
2816,230,2,artsurf
2817,230,3,artsurf
2818,230,2,artsurf
2819,230,2,artsurf
2820,230,2,artsurf
2821,230,2,artsurf
2822,230,2,artsurf
2823,240,3,artsurf
2824,240,2,artsurf
2825,240,2,artsurf
2826,240,2,artsurf
2827,240,2,artsurf
2828,240,2,artsurf
2829,240,2,artsurf
2830,240,3,artsurf
2831,240,3,artsurf
2832,240,2,artsurf
2833,240,2,artsurf
2834,240,2,artsurf
2835,240,2,artsurf
2836,240,2,artsurf
2837,240,2,artsurf
2838,240,2,artsurf
2839,240,2,artsurf
2840,250,2,artsurf
2841,250,2,artsurf
2842,250,3,artsurf
2843,250,2,artsurf
2844,250,2,artsurf
2845,250,2,artsurf
2846,250,2,artsurf
2847,250,2,artsurf
2848,250,2,artsurf
2849,250,3,artsurf
2850,250,2,artsurf
2851,260,2,artsurf
2852,260,2,artsurf
2853,260,3,artsurf
2854,260,2,artsurf
2855,260,2,artsurf
2856,260,3,artsurf
2857,260,2,artsurf
2858,260,2,artsurf
2859,260,2,artsurf
2860,260,2,artsurf
2861,260,2,artsurf
2862,260,2,artsurf
2863,260,2,artsurf
2864,270,2,artsurf
2865,270,2,artsurf
2866,270,2,artsurf
2867,270,2,artsurf
2868,270,2,artsurf
2869,270,2,artsurf
2870,270,3,artsurf
2871,270,3,artsurf
2872,270,2,artsurf
2873,270,3,artsurf
2874,270,2,artsurf
2875,280,3,artsurf
2876,280,3,artsurf
2877,280,3,artsurf
2878,280,3,artsurf
2879,280,3,artsurf
2880,280,3,artsurf
2881,280,3,artsurf
2882,280,3,artsurf
2883,290,2,artsurf
2884,290,3,artsurf
2885,290,3,artsurf
2886,290,3,artsurf
2887,300,2,artsurf
2888,300,3,artsurf
2889,450,4,artsurf
2890,450,8,artsurf
2891,190,2,artsurf
2892,190,2,artsurf
2893,230,2,artsurf
2894,230,2,artsurf
2895,230,2,artsurf
2896,230,2,artsurf
2897,280,3,artsurf
2898,280,3,artsurf
2899,280,3,artsurf
2900,290,3,artsurf
2901,290,2,artsurf
2902,290,2,artsurf
2903,310,3,artsurf
2904,310,2,artsurf
2905,400,4,artsurf
2906,400,4,artsurf
2907,420,4,artsurf
2908,420,7,artsurf
2909,420,4,artsurf
2910,420,4,artsurf
2911,440,7,artsurf
2912,440,8,artsurf
2913,440,8,artsurf
2914,220,2,artsurf
2915,220,2,artsurf
2916,280,2,artsurf
2917,280,2,artsurf
2918,220,2,artsurf
2919,220,2,artsurf
2920,220,2,artsurf
2921,240,2,artsurf
2922,240,2,artsurf
2923,240,2,artsurf
2924,250,2,artsurf
2925,250,3,artsurf
2926,280,2,artsurf
2927,280,3,artsurf
2928,280,3,artsurf
2929,310,3,artsurf
2930,310,3,artsurf
2931,320,2,artsurf
2932,320,4,artsurf
2933,310,2,artsurf
2934,310,3,artsurf
2935,190,2,artsurf
2936,190,2,artsurf
2937,200,2,artsurf
2938,200,2,artsurf
2939,200,2,artsurf
2940,210,2,artsurf
2941,210,2,artsurf
2942,210,2,artsurf
2943,210,2,artsurf
2944,210,2,artsurf
2945,220,2,artsurf
2946,220,2,artsurf
2947,220,2,artsurf
2948,220,2,artsurf
2949,220,2,artsurf
2950,220,2,artsurf
2951,220,2,artsurf
2952,220,2,artsurf
2953,220,2,artsurf
2954,220,3,artsurf
2955,220,2,artsurf
2956,220,2,artsurf
2957,230,2,artsurf
2958,230,2,artsurf
2959,230,2,artsurf
2960,230,2,artsurf
2961,230,2,artsurf
2962,230,2,artsurf
2963,230,2,artsurf
2964,230,2,artsurf
2965,230,2,artsurf
2966,230,2,artsurf
2967,230,2,artsurf
2968,230,2,artsurf
2969,230,2,artsurf
2970,230,2,artsurf
2971,230,2,artsurf
2972,230,2,artsurf
2973,230,2,artsurf
2974,230,2,artsurf
2975,240,3,artsurf
2976,240,2,artsurf
2977,240,2,artsurf
2978,240,2,artsurf
2979,240,3,artsurf
2980,240,2,artsurf
2981,240,2,artsurf
2982,240,2,artsurf
2983,240,2,artsurf
2984,240,2,artsurf
2985,240,2,artsurf
2986,240,2,artsurf
2987,240,2,artsurf
2988,240,2,artsurf
2989,240,3,artsurf
2990,240,2,artsurf
2991,240,2,artsurf
2992,250,2,artsurf
2993,250,3,artsurf
2994,250,2,artsurf
2995,250,2,artsurf
2996,250,3,artsurf
2997,250,2,artsurf
2998,250,3,artsurf
2999,250,2,artsurf
3000,250,3,artsurf
3001,250,2,artsurf
3002,250,2,artsurf
3003,250,2,artsurf
3004,250,3,artsurf
3005,250,2,artsurf
3006,250,2,artsurf
3007,250,2,artsurf
3008,260,2,artsurf
3009,260,3,artsurf
3010,260,3,artsurf
3011,260,2,artsurf
3012,260,2,artsurf
3013,260,2,artsurf
3014,260,2,artsurf
3015,270,2,artsurf
3016,270,3,artsurf
3017,270,3,artsurf
3018,270,3,artsurf
3019,270,2,artsurf
3020,270,2,artsurf
3021,280,3,artsurf
3022,280,2,artsurf
3023,280,3,artsurf
3024,280,2,artsurf
3025,280,3,artsurf
3026,280,2,artsurf
3027,280,3,artsurf
3028,280,3,artsurf
3029,280,3,artsurf
3030,280,2,artsurf
3031,280,3,artsurf
3032,280,3,artsurf
3033,280,3,artsurf
3034,290,3,artsurf
3035,290,2,artsurf
3036,290,3,artsurf
3037,290,3,artsurf
3038,290,2,artsurf
3039,290,2,artsurf
3040,290,3,artsurf
3041,290,2,artsurf
3042,290,3,artsurf
3043,290,3,artsurf
3044,290,3,artsurf
3045,290,3,artsurf
3046,290,3,artsurf
3047,290,2,artsurf
3048,290,3,artsurf
3049,290,2,artsurf
3050,290,4,artsurf
3051,290,3,artsurf
3052,300,3,artsurf
3053,300,3,artsurf
3054,300,3,artsurf
3055,300,3,artsurf
3056,300,2,artsurf
3057,300,3,artsurf
3058,300,3,artsurf
3059,300,3,artsurf
3060,300,3,artsurf
3061,300,3,artsurf
3062,300,2,artsurf
3063,300,3,artsurf
3064,300,3,artsurf
3065,300,3,artsurf
3066,300,3,artsurf
3067,300,4,artsurf
3068,310,3,artsurf
3069,310,3,artsurf
3070,310,3,artsurf
3071,310,3,artsurf
3072,310,3,artsurf
3073,310,3,artsurf
3074,310,3,artsurf
3075,320,3,artsurf
3076,320,4,artsurf
3077,320,4,artsurf
3078,320,3,artsurf
3079,320,4,artsurf
3080,320,3,artsurf
3081,320,4,artsurf
3082,400,4,artsurf
3083,400,4,artsurf
3084,550,10,artsurf
3085,550,8,artsurf
3086,160,2,artsurf
3087,160,2,artsurf
3088,160,2,artsurf
3089,160,2,artsurf
3090,160,2,artsurf
3091,470,8,artsurf
3092,470,7,artsurf
3093,470,8,artsurf
3094,470,9,artsurf
3095,470,9,artsurf
3096,470,8,artsurf
3097,470,8,artsurf
3098,470,8,artsurf
3099,470,7,artsurf
3100,180,2,artsurf
3101,180,2,artsurf
3102,180,2,artsurf
3103,180,2,artsurf
3104,180,2,artsurf
3105,180,2,artsurf
3106,180,2,artsurf
3107,190,2,artsurf
3108,190,2,artsurf
3109,190,2,artsurf
3110,190,2,artsurf
3111,190,2,artsurf
3112,230,2,artsurf
3113,230,2,artsurf
3114,270,2,artsurf
3115,270,3,artsurf
3116,290,2,artsurf
3117,290,2,artsurf
3118,300,3,artsurf
3119,300,3,artsurf
3120,300,3,artsurf
3121,310,3,artsurf
3122,310,3,artsurf
3123,310,3,artsurf
3124,310,3,artsurf
3125,230,2,artsurf
3126,230,2,artsurf
3127,240,2,artsurf
3128,240,2,artsurf
3129,240,2,artsurf
3130,260,2,artsurf
3131,260,2,artsurf
3132,280,2,artsurf
3133,280,2,artsurf
3134,280,2,artsurf
3135,310,3,artsurf
3136,310,3,artsurf
3137,310,3,artsurf
3138,230,2,artsurf
3139,230,2,artsurf
3140,250,2,artsurf
3141,250,2,artsurf
3142,250,2,artsurf
3143,250,2,artsurf
3144,280,2,artsurf
3145,280,3,artsurf
3146,290,2,artsurf
3147,290,2,artsurf
3148,290,3,artsurf
3149,290,2,artsurf
3150,290,3,artsurf
3151,310,3,artsurf
3152,310,3,artsurf
3153,310,3,artsurf
3154,320,3,artsurf
3155,320,3,artsurf
3156,420,4,artsurf
3157,420,8,artsurf
3158,300,3,artsurf
